SP_NAME,SP_SCHEMA,SP_LANGUAGE,TABLE_NAME,COLUMN_NAME,RELATIONSHIP_TYPES
CREATE_SUPER_CUSTOMER,CPS_DSCI_API,SQL,DC_SUPER_CUSTOMER,CREATED_BY,USED_AS_INSERT
CREATE_SUPER_CUSTOMER,CPS_DSCI_API,SQL,DC_SUPER_CUSTOMER_ENGAGEMENTS,SUPER_CUSTOMER_ID,USED_AS_INSERT
CREATE_SUPER_CUSTOMER,CPS_DSCI_API,SQL,DC_SUPER_CUSTOMER_ENGAGEMENTS,DC_ENGAGEMENT_ID,USED_AS_INSERT
CREATE_SUPER_CUSTOMER,CPS_DSCI_API,SQL,DC_SUPER_CUSTOMER_ENGAGEMENTS,CREATE_DTM,USED_AS_INSERT
CREATE_SUPER_CUSTOMER,CPS_DSCI_API,SQL,DC_SUPER_CUSTOMER_ENGAGEMENTS,CREATED_BY,USED_AS_INSERT
CREATE_SUPER_CUSTOMER,CPS_DSCI_API,SQL,DC_SUPER_CUSTOMER_ENGAGEMENTS,IS_DELETED,USED_AS_INSERT
CREATE_SUPER_CUSTOMER,CPS_DSCI_API,SQL,PARSED_JSON,SUPER_CUSTOMER_NAME,USED_AS_SELECT
CREATE_SUPER_CUSTOMER,CPS_DSCI_API,SQL,PARSED_JSON,DC_ENGAGEMENT_IDS,USED_AS_SELECT
CREATE_SUPER_CUSTOMER,CPS_DSCI_API,SQL,PARSED_JSON,LOGGED_USER,USED_AS_SELECT
PUT_BOOKING_ASSIGNMENTS,CPS_DSCI_API,SQL,DC_BOOKINGS_CONTRACTS,BOOKING_CONTRACT,USED_AS_FILTER
PUT_BOOKING_ASSIGNMENTS,CPS_DSCI_API,SQL,DC_BOOKINGS_CONTRACTS,IS_DELETED,USED_AS_FILTER
PUT_BOOKING_ASSIGNMENTS,CPS_DSCI_API,SQL,DC_ENGAGEMENT_HDR,DC_ENGAGEMENT_ID,"USED_AS_FILTER,USED_AS_JOIN"
PUT_BOOKING_ASSIGNMENTS,CPS_DSCI_API,SQL,DC_ENGAGEMENT_HDR,IS_DELETED,USED_AS_FILTER
PUT_BOOKING_ASSIGNMENTS,CPS_DSCI_API,SQL,DC_USERS,USER_ID,"USED_AS_FILTER,USED_AS_JOIN"
PUT_BOOKING_ASSIGNMENTS,CPS_DSCI_API,SQL,DC_BOOKINGS_USER_ROLE,BOOKINGS_ROLE_ID,"USED_AS_FILTER,USED_AS_JOIN"
PUT_BOOKING_ASSIGNMENTS,CPS_DSCI_API,SQL,DC_BOOKINGS_USER_ROLE,IS_DELETED,USED_AS_FILTER
PUT_BOOKING_ASSIGNMENTS,CPS_DSCI_API,SQL,CPS_DSCI_STG.JLB_MEMBERSHIP_TMP,*,PROCEDURE_CREATES_TABLE
PUT_BOOKING_ASSIGNMENTS,CPS_DSCI_API,SQL,CPS_DSCI_STG.JLB_MEMBERSHIP_TMP,ID,USED_AS_SELECT
PUT_BOOKING_ASSIGNMENTS,CPS_DSCI_API,SQL,CPS_DSCI_STG.JLB_MEMBERSHIP_TMP,TYPE,USED_AS_SELECT
PUT_BOOKING_ASSIGNMENTS,CPS_DSCI_API,SQL,CPS_DSCI_STG.JLB_MEMBERSHIP_TMP,FLAG,"USED_AS_SELECT,USED_AS_FILTER"
PUT_BOOKING_ASSIGNMENTS,CPS_DSCI_API,SQL,CPS_DSCI_STG.BOOKING_USERS_SRC,*,PROCEDURE_CREATES_TABLE
PUT_BOOKING_ASSIGNMENTS,CPS_DSCI_API,SQL,CPS_DSCI_STG.BOOKING_USERS_SRC,BOOKING_CONTRACT,"USED_AS_SELECT,USED_AS_JOIN,USED_AS_MERGE"
PUT_BOOKING_ASSIGNMENTS,CPS_DSCI_API,SQL,CPS_DSCI_STG.BOOKING_USERS_SRC,DC_USER_ID,"USED_AS_SELECT,USED_AS_JOIN,USED_AS_MERGE"
PUT_BOOKING_ASSIGNMENTS,CPS_DSCI_API,SQL,CPS_DSCI_STG.BOOKING_USERS_SRC,DC_ENGAGEMENT_ID,"USED_AS_SELECT,USED_AS_JOIN,USED_AS_MERGE"
PUT_BOOKING_ASSIGNMENTS,CPS_DSCI_API,SQL,CPS_DSCI_STG.BOOKING_USERS_SRC,SERVICE_ROLE_ID,"USED_AS_SELECT,USED_AS_INSERT"
PUT_BOOKING_ASSIGNMENTS,CPS_DSCI_API,SQL,CPS_DSCI_STG.BOOKING_USERS_SRC,SUB_ALLOCATION_HW,"USED_AS_SELECT,USED_AS_INSERT"
PUT_BOOKING_ASSIGNMENTS,CPS_DSCI_API,SQL,CPS_DSCI_STG.BOOKING_USERS_SRC,SUB_ALLOCATION_SW,"USED_AS_SELECT,USED_AS_INSERT"
PUT_BOOKING_ASSIGNMENTS,CPS_DSCI_API,SQL,DC_BOOKINGS_CONTRACTS_RESPONSIBLE_USERS,IS_DELETED,"USED_AS_UPDATE,USED_AS_FILTER"
PUT_BOOKING_ASSIGNMENTS,CPS_DSCI_API,SQL,DC_BOOKINGS_CONTRACTS_RESPONSIBLE_USERS,UPDATE_DTM,USED_AS_UPDATE
PUT_BOOKING_ASSIGNMENTS,CPS_DSCI_API,SQL,DC_BOOKINGS_CONTRACTS_RESPONSIBLE_USERS,UPDATED_BY,USED_AS_UPDATE
PUT_BOOKING_ASSIGNMENTS,CPS_DSCI_API,SQL,DC_BOOKINGS_CONTRACTS_RESPONSIBLE_USERS,BOOKING_CONTRACT,"USED_AS_JOIN,USED_AS_FILTER,USED_AS_MERGE"
PUT_BOOKING_ASSIGNMENTS,CPS_DSCI_API,SQL,DC_BOOKINGS_CONTRACTS_RESPONSIBLE_USERS,DC_USER_ID,"USED_AS_JOIN,USED_AS_FILTER,USED_AS_MERGE"
PUT_BOOKING_ASSIGNMENTS,CPS_DSCI_API,SQL,DC_BOOKINGS_CONTRACTS_RESPONSIBLE_USERS,SERVICE_ROLE_ID,"USED_AS_UPDATE,USED_AS_INSERT"
PUT_BOOKING_ASSIGNMENTS,CPS_DSCI_API,SQL,DC_BOOKINGS_CONTRACTS_RESPONSIBLE_USERS,SUB_ALLOCATION_HW,"USED_AS_UPDATE,USED_AS_INSERT"
PUT_BOOKING_ASSIGNMENTS,CPS_DSCI_API,SQL,DC_BOOKINGS_CONTRACTS_RESPONSIBLE_USERS,SUB_ALLOCATION_SW,"USED_AS_UPDATE,USED_AS_INSERT"
PUT_BOOKING_ASSIGNMENTS,CPS_DSCI_API,SQL,DC_BOOKINGS_CONTRACTS_RESPONSIBLE_USERS,CREATE_DTM,USED_AS_INSERT
PUT_BOOKING_ASSIGNMENTS,CPS_DSCI_API,SQL,DC_BOOKINGS_CONTRACTS_RESPONSIBLE_USERS,CREATED_BY,USED_AS_INSERT
PUT_BOOKING_ASSIGNMENTS,CPS_DSCI_API,SQL,DC_ENGAGEMENT_TO_BOOKINGS_RESPONSIBLE_USER,IS_DELETED,"USED_AS_UPDATE,USED_AS_FILTER"
PUT_BOOKING_ASSIGNMENTS,CPS_DSCI_API,SQL,DC_ENGAGEMENT_TO_BOOKINGS_RESPONSIBLE_USER,UPDATE_DTM,USED_AS_UPDATE
PUT_BOOKING_ASSIGNMENTS,CPS_DSCI_API,SQL,DC_ENGAGEMENT_TO_BOOKINGS_RESPONSIBLE_USER,UPDATED_BY,USED_AS_UPDATE
PUT_BOOKING_ASSIGNMENTS,CPS_DSCI_API,SQL,DC_ENGAGEMENT_TO_BOOKINGS_RESPONSIBLE_USER,BOOKING_CONTRACT,"USED_AS_JOIN,USED_AS_FILTER,USED_AS_MERGE"
PUT_BOOKING_ASSIGNMENTS,CPS_DSCI_API,SQL,DC_ENGAGEMENT_TO_BOOKINGS_RESPONSIBLE_USER,DC_USER_ID,"USED_AS_JOIN,USED_AS_FILTER,USED_AS_MERGE"
PUT_BOOKING_ASSIGNMENTS,CPS_DSCI_API,SQL,DC_ENGAGEMENT_TO_BOOKINGS_RESPONSIBLE_USER,DC_ENGAGEMENT_ID,"USED_AS_JOIN,USED_AS_FILTER,USED_AS_MERGE"
PUT_BOOKING_ASSIGNMENTS,CPS_DSCI_API,SQL,DC_ENGAGEMENT_TO_BOOKINGS_RESPONSIBLE_USER,CREATE_DTM,USED_AS_INSERT
PUT_BOOKING_ASSIGNMENTS,CPS_DSCI_API,SQL,DC_ENGAGEMENT_TO_BOOKINGS_RESPONSIBLE_USER,CREATED_BY,USED_AS_INSERT
PUT_BOOKING_ASSIGNMENTS,CPS_DSCI_API,SQL,DC_CAM_TO_ENGAGEMENT,USER_ID,"USED_AS_JOIN,USED_AS_FILTER,USED_AS_MERGE"
PUT_BOOKING_ASSIGNMENTS,CPS_DSCI_API,SQL,DC_CAM_TO_ENGAGEMENT,DC_ENGAGEMENT_ID,"USED_AS_JOIN,USED_AS_FILTER,USED_AS_MERGE"
PUT_BOOKING_ASSIGNMENTS,CPS_DSCI_API,SQL,DC_CAM_TO_ENGAGEMENT,UPDATE_DTM,USED_AS_UPDATE
PUT_BOOKING_ASSIGNMENTS,CPS_DSCI_API,SQL,DC_CAM_TO_ENGAGEMENT,IS_DELETED,USED_AS_UPDATE
PUT_BOOKING_ASSIGNMENTS,CPS_DSCI_API,SQL,DC_CAM_TO_ENGAGEMENT,UPDATED_BY,USED_AS_UPDATE
PUT_BOOKING_ASSIGNMENTS,CPS_DSCI_API,SQL,DC_CAM_TO_ENGAGEMENT,CREATE_DTM,USED_AS_INSERT
PUT_BOOKING_ASSIGNMENTS,CPS_DSCI_API,SQL,DC_CAM_TO_ENGAGEMENT,CREATED_BY,USED_AS_INSERT
PUT_BOOKING_ASSIGNMENTS,CPS_DSCI_API,SQL,DC_BOOKINGS_CONTRACTS,DC_ENGAGEMENT_ID_DEFAULT,USED_AS_UPDATE
PUT_BOOKING_ASSIGNMENTS,CPS_DSCI_API,SQL,DC_BOOKINGS_CONTRACTS,UPDATE_DTM,USED_AS_UPDATE
PUT_BOOKING_ASSIGNMENTS,CPS_DSCI_API,SQL,DC_BOOKINGS_CONTRACTS,UPDATED_BY,USED_AS_UPDATE
GET_ONE_BOOKING_CONTRACT,CPS_DSCI_API,SQL,BOOKING,*,PROCEDURE_CREATES_TABLE
GET_ONE_BOOKING_CONTRACT,CPS_DSCI_API,SQL,CONTRACTS,*,PROCEDURE_CREATES_TABLE
GET_ONE_BOOKING_CONTRACT,CPS_DSCI_API,SQL,DC_BOOKINGS_CONTRACTS,BOOKING_CONTRACT,"USED_AS_SELECT,USED_AS_JOIN,USED_AS_FILTER"
GET_ONE_BOOKING_CONTRACT,CPS_DSCI_API,SQL,DC_BOOKINGS_CONTRACTS,ACCOUNT_NAME,USED_AS_SELECT
GET_ONE_BOOKING_CONTRACT,CPS_DSCI_API,SQL,DC_BOOKINGS_CONTRACTS,AGREEMENT_START_DATE,USED_AS_SELECT
GET_ONE_BOOKING_CONTRACT,CPS_DSCI_API,SQL,DC_BOOKINGS_CONTRACTS,AGREEMENT_END_DATE,USED_AS_SELECT
GET_ONE_BOOKING_CONTRACT,CPS_DSCI_API,SQL,DC_BOOKINGS_CONTRACTS,SOLD_AS_PRICING_TYPE_ID,USED_AS_JOIN
GET_ONE_BOOKING_CONTRACT,CPS_DSCI_API,SQL,DC_BOOKINGS_CONTRACTS,BUYING_PROGRAM_TYPE_ID,USED_AS_JOIN
GET_ONE_BOOKING_CONTRACT,CPS_DSCI_API,SQL,DC_BOOKINGS_CONTRACTS,SOLD_AS_SERVICE_TYPE_ID,USED_AS_JOIN
GET_ONE_BOOKING_CONTRACT,CPS_DSCI_API,SQL,DC_BOOKINGS_CONTRACTS,IS_DELETED,USED_AS_FILTER
GET_ONE_BOOKING_CONTRACT,CPS_DSCI_API,SQL,DC_BOOKINGS_CONTRACTS_RESPONSIBLE_USERS,BOOKING_CONTRACT,USED_AS_JOIN
GET_ONE_BOOKING_CONTRACT,CPS_DSCI_API,SQL,DC_BOOKINGS_CONTRACTS_RESPONSIBLE_USERS,IS_DELETED,USED_AS_FILTER
GET_ONE_BOOKING_CONTRACT,CPS_DSCI_API,SQL,DC_BOOKINGS_CONTRACTS_RESPONSIBLE_USERS,DC_USER_ID,USED_AS_JOIN
GET_ONE_BOOKING_CONTRACT,CPS_DSCI_API,SQL,DC_USERS,USER_ID,USED_AS_JOIN
GET_ONE_BOOKING_CONTRACT,CPS_DSCI_API,SQL,DC_USERS,IS_DELETED,USED_AS_FILTER
GET_ONE_BOOKING_CONTRACT,CPS_DSCI_API,SQL,DC_USERS,CISCO_CCO_ID,"USED_AS_SELECT,USED_AS_FILTER"
GET_ONE_BOOKING_CONTRACT,CPS_DSCI_API,SQL,DC_ENGAGEMENT_TO_BOOKINGS_RESPONSIBLE_USER,BOOKING_CONTRACT,USED_AS_JOIN
GET_ONE_BOOKING_CONTRACT,CPS_DSCI_API,SQL,DC_ENGAGEMENT_TO_BOOKINGS_RESPONSIBLE_USER,DC_USER_ID,"USED_AS_SELECT,USED_AS_JOIN"
GET_ONE_BOOKING_CONTRACT,CPS_DSCI_API,SQL,DC_ENGAGEMENT_TO_BOOKINGS_RESPONSIBLE_USER,IS_DELETED,USED_AS_FILTER
GET_ONE_BOOKING_CONTRACT,CPS_DSCI_API,SQL,DC_ENGAGEMENT_TO_BOOKINGS_RESPONSIBLE_USER,DC_ENGAGEMENT_ID,"USED_AS_SELECT,USED_AS_FILTER"
GET_ONE_BOOKING_CONTRACT,CPS_DSCI_API,SQL,DC_PRICING_MODEL,PRICING_TYPE_ID,USED_AS_JOIN
GET_ONE_BOOKING_CONTRACT,CPS_DSCI_API,SQL,DC_PRICING_MODEL,PRICING_MODEL_NAME,USED_AS_SELECT
GET_ONE_BOOKING_CONTRACT,CPS_DSCI_API,SQL,DC_BUYING_PROGRAMS,BUYING_PROGRAM_TYPE_ID,USED_AS_JOIN
GET_ONE_BOOKING_CONTRACT,CPS_DSCI_API,SQL,DC_BUYING_PROGRAMS,BUYING_PROGRAM_NAME,USED_AS_SELECT
GET_ONE_BOOKING_CONTRACT,CPS_DSCI_API,SQL,DC_SOLD_AS_SERVICE_TYPES,SERVICE_TYPE_ID,USED_AS_JOIN
GET_ONE_BOOKING_CONTRACT,CPS_DSCI_API,SQL,DC_SOLD_AS_SERVICE_TYPES,SOLD_AS_SERVICE_NAME,USED_AS_SELECT
GET_ONE_BOOKING_CONTRACT,CPS_DSCI_API,SQL,DC_MANAGED_SERVICE_CONTRACTS,DC_USER_ID,USED_AS_JOIN
GET_ONE_BOOKING_CONTRACT,CPS_DSCI_API,SQL,DC_MANAGED_SERVICE_CONTRACTS,BOOKING_CONTRACT,USED_AS_JOIN
GET_ONE_BOOKING_CONTRACT,CPS_DSCI_API,SQL,DC_MANAGED_SERVICE_CONTRACTS,DC_ENGAGEMENT_ID,USED_AS_JOIN
GET_ONE_BOOKING_CONTRACT,CPS_DSCI_API,SQL,DC_MANAGED_SERVICE_CONTRACTS,IS_DELETED,USED_AS_FILTER
GET_ONE_BOOKING_CONTRACT,CPS_DSCI_API,SQL,DC_MANAGED_SERVICE_CONTRACTS,CONTRACT_NUMBER,USED_AS_SELECT
GET_ONE_BOOKING_CONTRACT,CPS_DSCI_API,SQL,DC_MANAGED_SERVICE_CONTRACTS,ALLOWED_SERVICE_LEVELS,USED_AS_SELECT
GET_ONE_BOOKING_CONTRACT,CPS_DSCI_API,SQL,DC_MANAGED_SERVICE_CONTRACTS,CONTRACT_NAME,USED_AS_SELECT
GET_ONE_BOOKING_CONTRACT,CPS_DSCI_API,SQL,DC_MANAGED_SERVICE_CONTRACTS,NOTES,USED_AS_SELECT
GET_ONE_BOOKING_CONTRACT,CPS_DSCI_API,SQL,BOOKING,BOOKING_CONTRACT,"USED_AS_SELECT,USED_AS_JOIN,USED_AS_GROUP_BY"
GET_ONE_BOOKING_CONTRACT,CPS_DSCI_API,SQL,BOOKING,DC_USER_ID,"USED_AS_SELECT,USED_AS_JOIN,USED_AS_GROUP_BY"
GET_ONE_BOOKING_CONTRACT,CPS_DSCI_API,SQL,BOOKING,DC_ENGAGEMENT_ID,"USED_AS_SELECT,USED_AS_JOIN,USED_AS_GROUP_BY"
GET_ONE_BOOKING_CONTRACT,CPS_DSCI_API,SQL,BOOKING,ACCOUNT_NAME,"USED_AS_SELECT,USED_AS_GROUP_BY"
GET_ONE_BOOKING_CONTRACT,CPS_DSCI_API,SQL,BOOKING,AGREEMENT_START_DATE,"USED_AS_SELECT,USED_AS_GROUP_BY"
GET_ONE_BOOKING_CONTRACT,CPS_DSCI_API,SQL,BOOKING,AGREEMENT_END_DATE,"USED_AS_SELECT,USED_AS_GROUP_BY"
GET_ONE_BOOKING_CONTRACT,CPS_DSCI_API,SQL,BOOKING,SOLD_AS_SERVICE_NAME,"USED_AS_SELECT,USED_AS_GROUP_BY"
GET_ONE_BOOKING_CONTRACT,CPS_DSCI_API,SQL,BOOKING,SOLD_AS_PRICING_MODEL,"USED_AS_SELECT,USED_AS_GROUP_BY"
GET_ONE_BOOKING_CONTRACT,CPS_DSCI_API,SQL,BOOKING,SOLD_AS_BUYING_PROGRAM,"USED_AS_SELECT,USED_AS_GROUP_BY"
GET_ONE_BOOKING_CONTRACT,CPS_DSCI_API,SQL,BOOKING,CISCO_CCO_ID,USED_AS_SELECT
GET_ONE_BOOKING_CONTRACT,CPS_DSCI_API,SQL,BOOKING,IS_EDITABLE,USED_AS_SELECT
GET_ONE_BOOKING_CONTRACT,CPS_DSCI_API,SQL,CONTRACTS,BOOKING_CONTRACT,USED_AS_JOIN
GET_ONE_BOOKING_CONTRACT,CPS_DSCI_API,SQL,CONTRACTS,DC_ENGAGEMENT_ID,USED_AS_JOIN
GET_ONE_BOOKING_CONTRACT,CPS_DSCI_API,SQL,CONTRACTS,DC_USER_ID,USED_AS_JOIN
GET_ONE_BOOKING_CONTRACT,CPS_DSCI_API,SQL,CONTRACTS,MANAGED_JSON_OBJECT,USED_AS_SELECT
IMPORT_COGS_2,CPS_DSCI_API,SQL,DC_REVENUE_COGS_T,*,"PROCEDURE_CREATES_TABLE,USED_AS_SELECT"
IMPORT_COGS_2,CPS_DSCI_API,SQL,DC_REVENUE_COGS_T,COMPANY,USED_AS_SELECT
IMPORT_COGS_2,CPS_DSCI_API,SQL,DC_REVENUE_COGS_T,DEPARTMENT,USED_AS_SELECT
IMPORT_COGS_2,CPS_DSCI_API,SQL,DC_REVENUE_COGS_T,DEPARTMENT_NAME,USED_AS_SELECT
IMPORT_COGS_2,CPS_DSCI_API,SQL,DC_REVENUE_COGS_T,ACCOUNT,USED_AS_SELECT
IMPORT_COGS_2,CPS_DSCI_API,SQL,DC_REVENUE_COGS_T,ACCOUNT_DESCRIPTION,USED_AS_SELECT
IMPORT_COGS_2,CPS_DSCI_API,SQL,DC_REVENUE_COGS_T,SUB_ACCOUNT,USED_AS_SELECT
IMPORT_COGS_2,CPS_DSCI_API,SQL,DC_REVENUE_COGS_T,SUB_ACCOUNT_DESCRIPTION,USED_AS_SELECT
IMPORT_COGS_2,CPS_DSCI_API,SQL,DC_REVENUE_COGS_T,PROJECT,USED_AS_SELECT
IMPORT_COGS_2,CPS_DSCI_API,SQL,DC_REVENUE_COGS_T,MARKET_SEGMENT,USED_AS_SELECT
IMPORT_COGS_2,CPS_DSCI_API,SQL,DC_REVENUE_COGS_T,FISCAL_PERIOD,USED_AS_SELECT
IMPORT_COGS_2,CPS_DSCI_API,SQL,DC_REVENUE_COGS_T,GL_JE_NUMBER,USED_AS_SELECT
IMPORT_COGS_2,CPS_DSCI_API,SQL,DC_REVENUE_COGS_T,GL_JE_LINE_NUMBER,USED_AS_SELECT
IMPORT_COGS_2,CPS_DSCI_API,SQL,DC_REVENUE_COGS_T,SOURCE,USED_AS_SELECT
IMPORT_COGS_2,CPS_DSCI_API,SQL,DC_REVENUE_COGS_T,CATEGORY,USED_AS_SELECT
IMPORT_COGS_2,CPS_DSCI_API,SQL,DC_REVENUE_COGS_T,BATCH_NAME,USED_AS_SELECT
IMPORT_COGS_2,CPS_DSCI_API,SQL,DC_REVENUE_COGS_T,GL_DESCRIPTION,USED_AS_SELECT
IMPORT_COGS_2,CPS_DSCI_API,SQL,DC_REVENUE_COGS_T,GL_DATE,USED_AS_SELECT
IMPORT_COGS_2,CPS_DSCI_API,SQL,DC_REVENUE_COGS_T,INVOICE_AP_GL_DATE,USED_AS_SELECT
IMPORT_COGS_2,CPS_DSCI_API,SQL,DC_REVENUE_COGS_T,INVOICE_AP_DATE,USED_AS_SELECT
IMPORT_COGS_2,CPS_DSCI_API,SQL,DC_REVENUE_COGS_T,INVOICE,USED_AS_SELECT
IMPORT_COGS_2,CPS_DSCI_API,SQL,DC_REVENUE_COGS_T,INVOICE_DESCRIPTION,USED_AS_SELECT
IMPORT_COGS_2,CPS_DSCI_API,SQL,DC_REVENUE_COGS_T,BAN_ID,USED_AS_SELECT
IMPORT_COGS_2,CPS_DSCI_API,SQL,DC_REVENUE_COGS_T,DESCRIPTION,USED_AS_SELECT
IMPORT_COGS_2,CPS_DSCI_API,SQL,DC_REVENUE_COGS_T,VENDOR,USED_AS_SELECT
IMPORT_COGS_2,CPS_DSCI_API,SQL,DC_REVENUE_COGS_T,PO_NUMBER,USED_AS_SELECT
IMPORT_COGS_2,CPS_DSCI_API,SQL,DC_REVENUE_COGS_T,BUYER,USED_AS_SELECT
IMPORT_COGS_2,CPS_DSCI_API,SQL,DC_REVENUE_COGS_T,VENDOR_INV_DISTRIBUTOR_KEY,USED_AS_SELECT
IMPORT_COGS_2,CPS_DSCI_API,SQL,DC_REVENUE_COGS_T,PERSON_ENTERED_BY,USED_AS_SELECT
IMPORT_COGS_2,CPS_DSCI_API,SQL,DC_REVENUE_COGS_T,TRANSACTIONAL_CURRENCY_CODE,USED_AS_SELECT
IMPORT_COGS_2,CPS_DSCI_API,SQL,DC_REVENUE_COGS_T,TRX_TO_FUNC_EXCHANGE_RATE,USED_AS_SELECT
IMPORT_COGS_2,CPS_DSCI_API,SQL,DC_REVENUE_COGS_T,TRANSACTIONAL_CURRENCY_DR,USED_AS_SELECT
IMPORT_COGS_2,CPS_DSCI_API,SQL,DC_REVENUE_COGS_T,TRANSACTIONAL_CURRENCY_CR,USED_AS_SELECT
IMPORT_COGS_2,CPS_DSCI_API,SQL,DC_REVENUE_COGS_T,TRANSACTIONAL_CURRENCY_NET,USED_AS_SELECT
IMPORT_COGS_2,CPS_DSCI_API,SQL,DC_REVENUE_COGS_T,AP_TRANSACTIONAL_CURRENCY_NET,USED_AS_SELECT
IMPORT_COGS_2,CPS_DSCI_API,SQL,DC_REVENUE_COGS_T,FUNCTIONAL_CURRENCY_CODE,USED_AS_SELECT
IMPORT_COGS_2,CPS_DSCI_API,SQL,DC_REVENUE_COGS_T,FUNCTIONAL_CURRENCY_DR,USED_AS_SELECT
IMPORT_COGS_2,CPS_DSCI_API,SQL,DC_REVENUE_COGS_T,FUNCTIONAL_CURRENCY_CR,USED_AS_SELECT
IMPORT_COGS_2,CPS_DSCI_API,SQL,DC_REVENUE_COGS_T,FUNCTIONAL_CURRENCY_NET,USED_AS_SELECT
IMPORT_COGS_2,CPS_DSCI_API,SQL,DC_REVENUE_COGS_T,AP_FUNCTIONAL_CURRENCY_NET,USED_AS_SELECT
IMPORT_COGS_2,CPS_DSCI_API,SQL,DC_REVENUE_COGS_T,USD_DR,USED_AS_SELECT
IMPORT_COGS_2,CPS_DSCI_API,SQL,DC_REVENUE_COGS_T,USD_CR,USED_AS_SELECT
IMPORT_COGS_2,CPS_DSCI_API,SQL,DC_REVENUE_COGS_T,USD_NET,USED_AS_SELECT
IMPORT_COGS_2,CPS_DSCI_API,SQL,DC_REVENUE_COGS_T,AP_USD_NET,USED_AS_SELECT
IMPORT_COGS_2,CPS_DSCI_API,SQL,DC_REVENUE_COGS_T,THEATER,USED_AS_SELECT
IMPORT_COGS_2,CPS_DSCI_API,SQL,DC_REVENUE_COGS_T,CATEGORY1,USED_AS_SELECT
IMPORT_COGS_2,CPS_DSCI_API,SQL,DC_REVENUE_COGS_T,CATEGORY2,USED_AS_SELECT
IMPORT_COGS_2,CPS_DSCI_API,SQL,DC_REVENUE_COGS_T,FISCAL_PERIOD_ID,USED_AS_SELECT
IMPORT_COGS_2,CPS_DSCI_API,SQL,DC_REVENUE_COGS,*,USED_AS_INSERT
MOVE_DAILY_COVERAGE_TABLES,CPS_DSCI_API,SQL,INFORMATION_SCHEMA.TABLES,TABLE_SCHEMA,"USED_AS_FILTER,USED_AS_SELECT"
MOVE_DAILY_COVERAGE_TABLES,CPS_DSCI_API,SQL,INFORMATION_SCHEMA.TABLES,TABLE_NAME,"USED_AS_SELECT,USED_AS_FILTER"
MOVE_DAILY_COVERAGE_TABLES,CPS_DSCI_API,SQL,INFORMATION_SCHEMA.TABLES,*,USES_TABLE
MOVE_DAILY_COVERAGE_TABLES,CPS_DSCI_API,SQL,INFORMATION_SCHEMA.TABLES,COUNT(*),USED_AS_SELECT
IMPORT_CXEA_REVENUE_2,CPS_DSCI_API,SQL,CPS_DSCI_STG.JSON_CXEA_REV,*,PROCEDURE_CREATES_TABLE
IMPORT_CXEA_REVENUE_2,CPS_DSCI_API,SQL,CPS_DSCI_STG.JSON_CXEA_REV,FISCAL_PERIOD_ID,USED_AS_SELECT
IMPORT_CXEA_REVENUE_2,CPS_DSCI_API,SQL,CPS_DSCI_STG.JSON_CXEA_REV,FISCAL_YEAR,USED_AS_SELECT
IMPORT_CXEA_REVENUE_2,CPS_DSCI_API,SQL,CPS_DSCI_STG.JSON_CXEA_REV,FISCAL_QUARTER_ID,USED_AS_SELECT
IMPORT_CXEA_REVENUE_2,CPS_DSCI_API,SQL,CPS_DSCI_STG.JSON_CXEA_REV,SALES_LEVEL_1,USED_AS_SELECT
IMPORT_CXEA_REVENUE_2,CPS_DSCI_API,SQL,CPS_DSCI_STG.JSON_CXEA_REV,SALES_LEVEL_2,USED_AS_SELECT
IMPORT_CXEA_REVENUE_2,CPS_DSCI_API,SQL,CPS_DSCI_STG.JSON_CXEA_REV,FINANCE_SUB_GROUP_OR_CONTRACT_TYPE,USED_AS_SELECT
IMPORT_CXEA_REVENUE_2,CPS_DSCI_API,SQL,CPS_DSCI_STG.JSON_CXEA_REV,MKTG_PART_ID,USED_AS_SELECT
IMPORT_CXEA_REVENUE_2,CPS_DSCI_API,SQL,CPS_DSCI_STG.JSON_CXEA_REV,FINANCE_BU_OR_SERVICE_CATEGORY,USED_AS_SELECT
IMPORT_CXEA_REVENUE_2,CPS_DSCI_API,SQL,CPS_DSCI_STG.JSON_CXEA_REV,CONTRACT_NUMBER,USED_AS_SELECT
IMPORT_CXEA_REVENUE_2,CPS_DSCI_API,SQL,CPS_DSCI_STG.JSON_CXEA_REV,SUBSCRIPTION_ID,USED_AS_SELECT
IMPORT_CXEA_REVENUE_2,CPS_DSCI_API,SQL,CPS_DSCI_STG.JSON_CXEA_REV,END_CUSTOMER_GLOBAL_ULTIMATE_NAME,USED_AS_SELECT
IMPORT_CXEA_REVENUE_2,CPS_DSCI_API,SQL,CPS_DSCI_STG.JSON_CXEA_REV,TRANSACTION_NUMBER,USED_AS_SELECT
IMPORT_CXEA_REVENUE_2,CPS_DSCI_API,SQL,CPS_DSCI_STG.JSON_CXEA_REV,TRANSACTION_TYPE,USED_AS_SELECT
IMPORT_CXEA_REVENUE_2,CPS_DSCI_API,SQL,CPS_DSCI_STG.JSON_CXEA_REV,TRANSACTION_DATE,USED_AS_SELECT
IMPORT_CXEA_REVENUE_2,CPS_DSCI_API,SQL,CPS_DSCI_STG.JSON_CXEA_REV,CONTRACT_START_DATE,USED_AS_SELECT
IMPORT_CXEA_REVENUE_2,CPS_DSCI_API,SQL,CPS_DSCI_STG.JSON_CXEA_REV,CONTRACT_END_DATE,USED_AS_SELECT
