primary_key,table_name,table_type,column_names,type,relationship_kind,primary_key_reference,schema_name
200,BV_SALES_ORDER_LINE,VIEW,AR_INTERFACE_RESULT_CODE,VARCHAR(50),COLUMN,N,CPS_DSCI_BR
201,BV_SALES_ORDER_LINE,VIEW,AR_INTERFACE_DATETIME,TIMESTAMP_NTZ(0),COLUMN,N,CPS_DSCI_BR
202,BV_SALES_ORDER_LINE,VIEW,RU_SOL_RETURN_CONTEXT_CODE,VARCHAR(5),COLUMN,N,CPS_DSCI_BR
203,BV_SALES_ORDER_LINE,VIEW,RU_SOL_RETURN_REASON_CODE,VARCHAR(50),COLUMN,N,CPS_DSCI_BR
204,BV_SALES_ORDER_LINE,VIEW,RU_SERVICE_CONTRACT_START_DTM,TIMESTAMP_NTZ(0),COLUMN,N,CPS_DSCI_BR
205,BV_SALES_ORDER_LINE,VIEW,RU_SERVICE_CONTRACT_END_DTM,TIMESTAMP_NTZ(0),COLUMN,N,CPS_DSCI_BR
206,BV_SALES_ORDER_LINE,VIEW,RU_SERVICE_CONTRACT_NUMBER,VARCHAR(50),COLUMN,N,CPS_DSCI_BR
207,BV_SALES_ORDER_LINE,VIEW,BK_SO_SRC_CRT_DATETIME,TIMESTAMP_NTZ(0),COLUMN,N,CPS_DSCI_BR
208,BV_SALES_ORDER_LINE,VIEW,BK_SO_SRC_UPD_DATETIME,TIMESTAMP_NTZ(0),COLUMN,N,CPS_DSCI_BR
209,BV_SALES_ORDER_LINE,VIEW,SERVICE_CONTRACT_ROLE,VARCHAR(1),COLUMN,N,CPS_DSCI_BR
210,BV_SALES_ORDER_LINE,VIEW,MAJOR_LINE_TYPE,VARCHAR(7),COLUMN,N,CPS_DSCI_BR
211,BV_SALES_ORDER_LINE,VIEW,SALES_ORDER_CATEGORY_TYPE,VARCHAR(6),COLUMN,N,CPS_DSCI_BR
212,BV_SALES_ORDER_LINE,VIEW,SK_SO_LINE_ID_INT,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_BR
213,BV_SALES_ORDER_LINE,VIEW,EDW_CREATE_USER,VARCHAR(30),COLUMN,N,CPS_DSCI_BR
214,BV_SALES_ORDER_LINE,VIEW,SS_CODE,VARCHAR(8),COLUMN,N,CPS_DSCI_BR
215,BV_SALES_ORDER_LINE,VIEW,CANCELLED_FLAG,VARCHAR(1),COLUMN,N,CPS_DSCI_BR
216,BV_SALES_ORDER_LINE,VIEW,ITEM_CATEGORY_DESCRIPTION,VARCHAR(240),COLUMN,N,CPS_DSCI_BR
217,BV_SALES_ORDER_LINE,VIEW,PRICING_DATETIME,TIMESTAMP_NTZ(0),COLUMN,N,CPS_DSCI_BR
218,BV_SALES_ORDER_LINE,VIEW,PRODUCT_KEY,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_BR
219,BV_SALES_ORDER_LINE,VIEW,SALES_ORDER_KEY,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_BR
220,BV_SALES_ORDER_LINE,VIEW,SHIP_TO_CUSTOMER_KEY,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_BR
221,BV_SALES_ORDER_LINE,VIEW,RU_PARNT_SLS_ORDER_LINE_KEY,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_BR
222,BV_SALES_ORDER_LINE,VIEW,EDW_UPDATE_USER,VARCHAR(30),COLUMN,N,CPS_DSCI_BR
223,BV_SALES_ORDER_LINE,VIEW,EDW_CREATE_DATETIME,TIMESTAMP_NTZ(0),COLUMN,N,CPS_DSCI_BR
224,BV_SALES_ORDER_LINE,VIEW,EDW_UPDATE_DATETIME,TIMESTAMP_NTZ(0),COLUMN,N,CPS_DSCI_BR
225,BV_SALES_ORDER_LINE,VIEW,ADVANCED_SERVICES_PROJECT_CD,VARCHAR(6),COLUMN,N,CPS_DSCI_BR
226,BV_SALES_ORDER_LINE,VIEW,RU_BUNDLE_SALES_ORDER_LINE_KEY,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_BR
227,BV_SALES_ORDER_LINE,VIEW,LINE_STATUS_CD,VARCHAR(30),COLUMN,N,CPS_DSCI_BR
228,BV_SALES_ORDER_LINE,VIEW,COMPLETE_LINE_RESULT_CD,VARCHAR(30),COLUMN,N,CPS_DSCI_BR
229,BV_SALES_ORDER_LINE,VIEW,SOL_CREATED_BY_ERP_USER_NAME,VARCHAR(70),COLUMN,N,CPS_DSCI_BR
230,BV_SALES_ORDER_LINE,VIEW,SOL_MODIFIED_BY_ERP_USER_NAME,VARCHAR(70),COLUMN,N,CPS_DSCI_BR
231,BV_SALES_ORDER_LINE,VIEW,DD_SHIPMENT_CONFIRMED_DTM,TIMESTAMP_NTZ(0),COLUMN,N,CPS_DSCI_BR
232,BV_SALES_ORDER_LINE,VIEW,CISCO_SCHEDULED_RESULT_DTM,TIMESTAMP_NTZ(0),COLUMN,N,CPS_DSCI_BR
233,BV_SALES_ORDER_LINE,VIEW,PICK_RELEASE_DTM,TIMESTAMP_NTZ(0),COLUMN,N,CPS_DSCI_BR
234,BV_SALES_ORDER_LINE,VIEW,DV_SOL_CANCELLED_QTY,"NUMBER(18,6)",COLUMN,N,CPS_DSCI_BR
235,BV_SALES_ORDER_LINE,VIEW,DD_PARENT_LINE_PRODUCT_KEY,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_BR
236,BV_SALES_ORDER_LINE,VIEW,DV_OPTION_CLASS_LINE_FLG,VARCHAR(1),COLUMN,N,CPS_DSCI_BR
237,BV_SALES_ORDER_LINE,VIEW,DV_SERVICE_CATEGORY_CD,VARCHAR(7),COLUMN,N,CPS_DSCI_BR
238,BV_SALES_ORDER_LINE,VIEW,PID_ATTRIBUTION_FLG,VARCHAR(1),COLUMN,N,CPS_DSCI_BR
239,BV_SALES_ORDER_LINE,VIEW,DD_ACTUAL_SHIPMENT_DTM,TIMESTAMP_NTZ(0),COLUMN,N,CPS_DSCI_BR
240,BV_SALES_ORDER_LINE,VIEW,DV_ACTUAL_SHIPMENT_DT,DATE,COLUMN,N,CPS_DSCI_BR
241,BV_SALES_ORDER_LINE,VIEW,ORIGINAL_SYSTEM_LINE_REF_ID,VARCHAR(50),COLUMN,N,CPS_DSCI_BR
242,BV_SALES_ORDER_LINE,VIEW,ORIGINAL_SYSTEM_WEB_ORDER_ID,VARCHAR(50),COLUMN,N,CPS_DSCI_BR
243,BV_SALES_ORDER_LINE,VIEW,SALES_ORDER_LINE_RMA_AAR_NUM,VARCHAR(12),COLUMN,N,CPS_DSCI_BR
244,BV_SALES_ORDER_LINE,VIEW,BOOKINGS_SOURCE_CD,VARCHAR(3),COLUMN,N,CPS_DSCI_BR
245,BV_SALES_ORDER_LINE,VIEW,SALES_MOTION_CD,VARCHAR(30),COLUMN,N,CPS_DSCI_BR
246,BV_SALES_ORDER_LINE,VIEW,COVERED_PRODUCT_SOL_KEY,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_BR
247,BV_SALES_ORDER_LINE,VIEW,UNATTACHED_DAYS_CNT,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_BR
248,BV_SALES_ORDER_LINE,VIEW,ELA_CONTRACT_START_DT,DATE,COLUMN,N,CPS_DSCI_BR
249,BV_SALES_ORDER_LINE,VIEW,ELA_CONTRACT_END_DT,DATE,COLUMN,N,CPS_DSCI_BR
250,BV_SALES_ORDER_LINE,VIEW,ELA_DEAL_ID,VARCHAR(50),COLUMN,N,CPS_DSCI_BR
251,BV_SALES_ORDER_LINE,VIEW,SK_SBP_ORDER_LINE_ID_INT,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_BR
252,BV_SALES_ORDER_LINE,VIEW,TRX_BOOKING_SRC_CD,VARCHAR(7),COLUMN,N,CPS_DSCI_BR
253,BV_SALES_ORDER_LINE,VIEW,SK_OPL_LINE_ID_INT,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_BR
254,BV_SALES_ORDER_LINE,VIEW,CHARGE_TYPE_CD,VARCHAR(50),COLUMN,N,CPS_DSCI_BR
255,BV_SALES_ORDER_LINE,VIEW,DV_OPL_EXTND_NET_UNIT_TRXL_PRC,"NUMBER(26,7)",COLUMN,N,CPS_DSCI_BR
256,BV_SALES_ORDER_LINE,VIEW,LICENSE_PRICING_MODEL_CD,VARCHAR(50),COLUMN,N,CPS_DSCI_BR
257,BV_SALES_ORDER_LINE,VIEW,MTHLY_RCRR_REV_TRXL_AMT,"NUMBER(26,7)",COLUMN,N,CPS_DSCI_BR
258,BV_SALES_ORDER_LINE,VIEW,OFFER_TYPE_CD,VARCHAR(50),COLUMN,N,CPS_DSCI_BR
259,BV_SALES_ORDER_LINE,VIEW,PRICE_VERSION_NUM_INT,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_BR
260,BV_SALES_ORDER_LINE,VIEW,RATE_TABLE_URL_ADDR,VARCHAR(255),COLUMN,N,CPS_DSCI_BR
261,BV_SALES_ORDER_LINE,VIEW,RATE_TABLE_NAME,VARCHAR(255),COLUMN,N,CPS_DSCI_BR
262,BV_SALES_ORDER_LINE,VIEW,INCRMTL_MTHY_RCRR_REV_TRXL_AMT,"NUMBER(26,7)",COLUMN,N,CPS_DSCI_BR
263,BV_SALES_ORDER_LINE,VIEW,NONRECURRING_REV_TRXL_AMT,"NUMBER(26,7)",COLUMN,N,CPS_DSCI_BR
264,BV_SALES_ORDER_LINE,VIEW,ANNUAL_RCRR_REV_TRXL_AMT,"NUMBER(26,7)",COLUMN,N,CPS_DSCI_BR
265,BV_SALES_ORDER_LINE,VIEW,ENDCST_ERP_CST_ACT_LOC_USE_KEY,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_BR
266,BV_SALES_ORDER_LINE,VIEW,CUST_EXPECTED_START_DT,DATE,COLUMN,N,CPS_DSCI_BR
267,BV_SALES_ORDER_LINE,VIEW,PROVISIONING_COMPLETION_DT,DATE,COLUMN,N,CPS_DSCI_BR
268,BV_SALES_ORDER_LINE,VIEW,TRUE_UP_TERM_MTHS_CNT,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_BR
269,BV_SALES_ORDER_LINE,VIEW,ORDER_ACCEPTED_DTM,TIMESTAMP_NTZ(0),COLUMN,N,CPS_DSCI_BR
270,BV_SALES_ORDER_LINE,VIEW,DV_ORDER_ACCEPTED_DT,DATE,COLUMN,N,CPS_DSCI_BR
271,BV_SALES_ORDER_LINE,VIEW,SO_LINE_CLOSED_DTM,TIMESTAMP_NTZ(0),COLUMN,N,CPS_DSCI_BR
272,BV_SALES_ORDER_LINE,VIEW,SOLD_TO_PARTNER_SITE_PARTY_KEY,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_BR
273,BV_SALES_ORDER_LINE,VIEW,SOLD_TO_CUSTOMER_ACCOUNT_KEY,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_BR
274,BV_SALES_ORDER_LINE,VIEW,PROVISIONING_COMPLETION_DTM,TIMESTAMP_NTZ(0),COLUMN,N,CPS_DSCI_BR
275,BV_SALES_ORDER_LINE,VIEW,SUBSCRIPTION_IB_CRDT_LOCAL_AMT,"NUMBER(26,7)",COLUMN,N,CPS_DSCI_BR
276,BV_SALES_ORDER_LINE,VIEW,DV_EST_MTHY_SS_IB_CRDT_USD_AMT,"NUMBER(26,7)",COLUMN,N,CPS_DSCI_BR
277,BV_SALES_ORDER_LINE,VIEW,EST_MTHLY_SS_IB_CRDT_LOCAL_AMT,"NUMBER(26,7)",COLUMN,N,CPS_DSCI_BR
278,BV_SALES_ORDER_LINE,VIEW,DV_OPL_EXTND_NET_UNIT_USD_PRC,"NUMBER(26,7)",COLUMN,N,CPS_DSCI_BR
279,BV_SALES_ORDER_LINE,VIEW,DV_OPL_LIST_UNIT_USD_PRC,"NUMBER(26,7)",COLUMN,N,CPS_DSCI_BR
280,BV_SALES_ORDER_LINE,VIEW,DV_MTHLY_RCRR_REV_USD_AMT,"NUMBER(26,7)",COLUMN,N,CPS_DSCI_BR
281,BV_SALES_ORDER_LINE,VIEW,DV_INCRMT_MTHY_RCRR_RV_USD_AMT,"NUMBER(26,7)",COLUMN,N,CPS_DSCI_BR
282,BV_SALES_ORDER_LINE,VIEW,DV_NON_RCRR_REV_USD_AMT,"NUMBER(26,7)",COLUMN,N,CPS_DSCI_BR
283,BV_SALES_ORDER_LINE,VIEW,DV_ANNUAL_RCRR_REV_USD_AMT,"NUMBER(26,7)",COLUMN,N,CPS_DSCI_BR
284,BV_SALES_ORDER_LINE,VIEW,BUNDLE_LINE_FLG,VARCHAR(1),COLUMN,N,CPS_DSCI_BR
285,BV_SALES_ORDER_LINE,VIEW,BUNDLE_SBSCRPTN_FLG,VARCHAR(1),COLUMN,N,CPS_DSCI_BR
286,BV_SALES_ORDER_LINE,VIEW,DV_SBSCRP_IB_CRDT_USD_AMT,"NUMBER(26,7)",COLUMN,N,CPS_DSCI_BR
287,BV_SALES_ORDER_LINE,VIEW,SELL_TYPE_CD,VARCHAR(50),COLUMN,N,CPS_DSCI_BR
288,BV_SALES_ORDER_LINE,VIEW,RENEWAL_TERM_MTHS_CNT,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_BR
289,BV_SALES_ORDER_LINE,VIEW,PREVIOUS_LINE_REF_NUM,VARCHAR(30),COLUMN,N,CPS_DSCI_BR
290,BV_SALES_ORDER_LINE,VIEW,BK_LINE_REF_NUM,VARCHAR(30),COLUMN,N,CPS_DSCI_BR
291,BV_SALES_ORDER_LINE,VIEW,SBSCRPTN_ORDER_LINE_TYPE_CD,VARCHAR(50),COLUMN,N,CPS_DSCI_BR
292,BV_SALES_ORDER_LINE,VIEW,ON_PREMISE_ROLE_FLG,VARCHAR(1),COLUMN,N,CPS_DSCI_BR
293,BV_SALES_ORDER_LINE,VIEW,ITEM_CATEGORY_CD,VARCHAR(100),COLUMN,N,CPS_DSCI_BR
294,BV_SALES_ORDER_LINE,VIEW,MIGRATION_TRX_SRC_CD,VARCHAR(3),COLUMN,N,CPS_DSCI_BR
295,BV_SALES_ORDER_LINE,VIEW,PREPAY_TERM_MTHS_CNT,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_BR
296,BV_SALES_ORDER_LINE,VIEW,BILLING_MODEL_NAME,VARCHAR(25),COLUMN,N,CPS_DSCI_BR
297,BV_SALES_ORDER_LINE,VIEW,HYBRID_OFFER_FLG,VARCHAR(1),COLUMN,N,CPS_DSCI_BR
298,BV_SALES_ORDER_LINE,VIEW,BK_SUBSCRIPTION_ID,VARCHAR(50),COLUMN,N,CPS_DSCI_BR
299,BV_SALES_ORDER_LINE,VIEW,BK_PREV_SUBSCRIPTION_ID,VARCHAR(50),COLUMN,N,CPS_DSCI_BR
300,BV_SALES_ORDER_LINE,VIEW,SUBSCR_RQSTD_START_DTM,TIMESTAMP_NTZ(0),COLUMN,N,CPS_DSCI_BR
301,BV_SALES_ORDER_LINE,VIEW,DV_SUBSCR_RQSTD_START_DT,DATE,COLUMN,N,CPS_DSCI_BR
302,BV_SALES_ORDER_LINE,VIEW,CHANGED_ATO_CHILD_PRDT_KEY,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_BR
303,BV_SALES_ORDER_LINE,VIEW,PRICING_TERM_MTHS_CNT,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_BR
304,BV_SALES_ORDER_LINE,VIEW,RTNR_ELGIBILITY_FLG,VARCHAR(1),COLUMN,N,CPS_DSCI_BR
305,BV_SALES_ORDER_LINE,VIEW,ACQUISITION_PUBLISH_FLG,VARCHAR(1),COLUMN,N,CPS_DSCI_BR
306,BV_SALES_ORDER_LINE,VIEW,ORDER_MIGRATED_OM_TO_OPL_FLG,VARCHAR(1),COLUMN,N,CPS_DSCI_BR
307,BV_SALES_ORDER_LINE,VIEW,MIGRATED_SALES_ORDER_KEY,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_BR
308,BV_SALES_ORDER_LINE,VIEW,MIGRATED_SALES_ORDER_LINE_KEY,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_BR
309,BV_SALES_ORDER_LINE,VIEW,BK_MIGRATED_DEAL_ID,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_BR
310,BV_SALES_ORDER_LINE,VIEW,CANCEL_TYPE_KEY,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_BR
311,BV_SALES_ORDER_LINE,VIEW,PRDT_TRIAL_PERIOD_DAYS_INT,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_BR
312,BV_SALES_ORDER_LINE,VIEW,PRDT_TRIAL_EXPIRATION_DTM,TIMESTAMP_NTZ(0),COLUMN,N,CPS_DSCI_BR
313,BV_SALES_ORDER_LINE,VIEW,BK_SO_SRC_NAME,VARCHAR(30),COLUMN,N,CPS_DSCI_BR
314,BV_SALES_ORDER_LINE,VIEW,TRUE_FORWARD_FLG,VARCHAR(1),COLUMN,N,CPS_DSCI_BR
315,BV_SALES_ORDER_LINE,VIEW,SALES_MOTION_TIMING_NAME,VARCHAR(30),COLUMN,N,CPS_DSCI_BR
316,BV_SALES_ORDER_LINE,VIEW,APPLIED_BUYING_PROGRAM_CD,VARCHAR(50),COLUMN,N,CPS_DSCI_BR
317,BV_SALES_ORDER_LINE,VIEW,ELA_FLG,VARCHAR(1),COLUMN,N,CPS_DSCI_BR
318,BV_SALES_ORDER_LINE,VIEW,TRANSFER_CD,VARCHAR(50),COLUMN,N,CPS_DSCI_BR
319,BV_SALES_ORDER_LINE,VIEW,SK_ACQ_OPTY_ID,VARCHAR(30),COLUMN,N,CPS_DSCI_BR
320,BV_SALES_ORDER_LINE,VIEW,SK_ACQ_CAPTURED_ORDER_ID,VARCHAR(100),COLUMN,N,CPS_DSCI_BR
321,BV_SALES_ORDER_LINE,VIEW,SK_ACQ_OPTY_LINE_ID,VARCHAR(100),COLUMN,N,CPS_DSCI_BR
322,BV_SALES_ORDER_LINE,VIEW,SK_ACQ_CAPTURED_ORDER_LINE_ID,VARCHAR(100),COLUMN,N,CPS_DSCI_BR
323,BV_SALES_ORDER_LINE,VIEW,EDWSF_BATCH_ID,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_BR
324,BV_SALES_ORDER_LINE,VIEW,EDWSF_CREATE_DTM,TIMESTAMP_NTZ(9),COLUMN,N,CPS_DSCI_BR
325,BV_SALES_ORDER_LINE,VIEW,EDWSF_CREATE_USER,VARCHAR(50),COLUMN,N,CPS_DSCI_BR
326,BV_SALES_ORDER_LINE,VIEW,EDWSF_UPDATE_DTM,TIMESTAMP_NTZ(9),COLUMN,N,CPS_DSCI_BR
327,BV_SALES_ORDER_LINE,VIEW,EDWSF_UPDATE_USER,VARCHAR(50),COLUMN,N,CPS_DSCI_BR
328,BV_SALES_ORDER_LINE,VIEW,EDWSF_SOURCE_DELETED_FLAG,VARCHAR(1),COLUMN,N,CPS_DSCI_BR
329,BV_SALES_ORDER_LINE,VIEW,ORIG_UNIT_LST_PRC_TRXL_AMT,"NUMBER(26,7)",COLUMN,N,CPS_DSCI_BR
330,BV_SALES_ORDER_LINE,VIEW,ORIG_EXTD_LST_PRC_TRXL_AMT,"NUMBER(26,7)",COLUMN,N,CPS_DSCI_BR
331,BV_SALES_ORDER_LINE,VIEW,PERIODIC_BILLING_START_DT,DATE,COLUMN,N,CPS_DSCI_BR
332,BV_SALES_ORDER_LINE,VIEW,PERIODIC_BILLING_END_DT,DATE,COLUMN,N,CPS_DSCI_BR
333,BV_SALES_ORDER_LINE,VIEW,DV_INV_DTM,TIMESTAMP_NTZ(0),COLUMN,N,CPS_DSCI_BR
334,BV_SALES_ORDER_LINE,VIEW,DV_INV_DT,DATE,COLUMN,N,CPS_DSCI_BR
335,BV_SALES_ORDER_LINE,VIEW,REMAINING_TERM_MTHS_CNT,"NUMBER(18,13)",COLUMN,N,CPS_DSCI_BR
336,BV_SALES_ORDER_LINE,VIEW,PREV_REMAINING_TERM_MTHS_CNT,"NUMBER(18,13)",COLUMN,N,CPS_DSCI_BR
337,BV_SALES_ORDER_LINE,VIEW,MAGIC_KEY_ID,VARCHAR(50),COLUMN,N,CPS_DSCI_BR
338,BV_SALES_ORDER_LINE,VIEW,END_CUST_ACCT_KEY,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_BR
339,BV_SALES_ORDER_LINE,VIEW,TRANSACTIONAL_ACV_FLG,VARCHAR(1),COLUMN,N,CPS_DSCI_BR
340,BV_SALES_ORDER_LINE,VIEW,ACV_FLG,VARCHAR(1),COLUMN,N,CPS_DSCI_BR
341,BV_SALES_ORDER_LINE,VIEW,ANNUAL_TRANSACTIONAL_AMT,"NUMBER(26,7)",COLUMN,N,CPS_DSCI_BR
342,BV_SALES_ORDER_LINE,VIEW,BOOKINGS_POLICY_CD,VARCHAR(10),COLUMN,N,CPS_DSCI_BR
343,BV_SALES_ORDER_LINE,VIEW,TERM_BOUND_CREDIT_USD_AMT,"NUMBER(26,7)",COLUMN,N,CPS_DSCI_BR
344,BV_SALES_ORDER_LINE,VIEW,PERIODIC_BILLING_FLG,VARCHAR(1),COLUMN,N,CPS_DSCI_BR
345,BV_SALES_ORDER_LINE,VIEW,BK_SALES_CHANNEL_SRC_TYPE,VARCHAR(50),COLUMN,N,CPS_DSCI_BR
346,BV_SALES_ORDER_LINE,VIEW,BK_SALES_CHANNEL_CD,VARCHAR(50),COLUMN,N,CPS_DSCI_BR
347,BV_SALES_ORDER_LINE,VIEW,NET_PRICE_CHANGE_FLG,VARCHAR(1),COLUMN,N,CPS_DSCI_BR
348,BV_SALES_ORDER_LINE,VIEW,CX_SUPPORT_TYPE_NAME,VARCHAR(50),COLUMN,N,CPS_DSCI_BR
349,BV_SALES_ORDER_LINE,VIEW,EARLY_RENEWAL_FLG,VARCHAR(1),COLUMN,N,CPS_DSCI_BR
350,BV_SALES_ORDER_LINE,VIEW,CONCATENATD_SOL_SKU_LNKAGE_TXT,VARCHAR(300),COLUMN,N,CPS_DSCI_BR
351,BV_SALES_ORDER_LINE,VIEW,CONSUMPTION_MODEL_TYPE_NAME,VARCHAR(100),COLUMN,N,CPS_DSCI_BR
352,BV_SALES_ORDER_LINE,VIEW,OFFER_CONFIGURATION_TYPE_NAME,VARCHAR(30),COLUMN,N,CPS_DSCI_BR
353,BV_SALES_ORDER_LINE,VIEW,PRODUCT_LEASE_TYPE_NAME,VARCHAR(60),COLUMN,N,CPS_DSCI_BR
354,BV_SALES_ORDER_LINE,VIEW,ORDER_ORIGIN_CD,VARCHAR(30),COLUMN,N,CPS_DSCI_BR
355,BV_SALES_ORDER_LINE,VIEW,ORC_ORDER_SOURCE_ID,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_BR
356,BV_SALES_ORDER_LINE,VIEW,SUBSCR_GRP_DEP_ID,VARCHAR(50),COLUMN,N,CPS_DSCI_BR
357,BV_SALES_ORDER_LINE,VIEW,FLEX_UP_RESV_LINE_FLG,VARCHAR(1),COLUMN,N,CPS_DSCI_BR
358,BV_SALES_ORDER_LINE,VIEW,BILLING_SKU_CONSUMPTION_PCT,"NUMBER(26,7)",COLUMN,N,CPS_DSCI_BR
359,BV_SALES_ORDER_LINE,VIEW,ENT_AGREEMENT_ID,VARCHAR(50),COLUMN,N,CPS_DSCI_BR
360,BV_SALES_ORDER_LINE,VIEW,ENT_AGRMNT_COMMITMENT_TYP_NM,VARCHAR(30),COLUMN,N,CPS_DSCI_BR
361,BV_SALES_ORDER_LINE,VIEW,ENT_AGRMNT_MULTI_SUITE_DISC_PCT,"NUMBER(18,2)",COLUMN,N,CPS_DSCI_BR
362,BV_SALES_ORDER_LINE,VIEW,ENT_AGRMNT_MULTI_POOL_DISC_PCT,"NUMBER(18,2)",COLUMN,N,CPS_DSCI_BR
363,BV_SALES_ORDER_LINE,VIEW,ENT_AGRMNT_MULTI_ENRL_DISC_PCT,"NUMBER(18,2)",COLUMN,N,CPS_DSCI_BR
364,BV_SALES_ORDER_LINE,VIEW,SUBS_ORD_REF_TRANS_ID,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_BR
365,BV_SALES_ORDER_LINE,VIEW,SUBS_AUTO_RENEW_CHANGD_FLG,VARCHAR(1),COLUMN,N,CPS_DSCI_BR
366,BV_SALES_ORDER_LINE,VIEW,AVAIL_TO_RNW_USR_INTENT_NM,VARCHAR(10),COLUMN,N,CPS_DSCI_BR
367,BV_SALES_ORDER_LINE,VIEW,IS_THIRD_PARTY_OFFER_FLG,VARCHAR(1),COLUMN,N,CPS_DSCI_BR
368,BV_SALES_ORDER_LINE,VIEW,THIRD_PARTY_PROVIDER_NM,VARCHAR(30),COLUMN,N,CPS_DSCI_BR
369,BV_SALES_ORDER_LINE,VIEW,MNTH_NET_PRC_INC_CRED_LCL_AMT,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_BR
370,BV_SALES_ORDER_LINE,VIEW,MNTH_NET_PRC_EXC_CRED_LCL_AMT,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_BR
371,BV_SALES_ORDER_LINE,VIEW,AVAIL_TO_RENEW_LINK_ID,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_BR
372,BV_SALES_ORDER_LINE,VIEW,SK_EA_DIGITIZATION_PROPOSAL_ID,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_BR
373,BV_SALES_ORDER_LINE,VIEW,CONFIG_PRC_QUOTE_PLAN_NM,VARCHAR(50),COLUMN,N,CPS_DSCI_BR
374,BV_SALES_ORDER_LINE,VIEW,PLAN_PRODUCT_KEY,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_BR
375,BV_SALES_ORDER_LINE,VIEW,FREIGHT_CHARGE_LCL_AMT,"NUMBER(26,7)",COLUMN,N,CPS_DSCI_BR
376,BV_SALES_ORDER_LINE,VIEW,CREDIT_REBILL_ORG_SOL_KEY,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_BR
377,BV_SALES_ORDER_LINE,VIEW,CREDIT_REBILL_ORG_SO_KEY,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_BR
378,BV_SALES_ORDER_LINE,VIEW,ANCHOR_SERVICE_CONTRACT_NUM,VARCHAR(50),COLUMN,N,CPS_DSCI_BR
379,BV_SALES_ORDER_LINE,VIEW,COVERED_CCW_ORDER_LINE_KEY,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_BR
380,BV_SALES_ORDER_LINE,VIEW,CONFIG_PRC_QUOTE_ESTIMATE_ID,VARCHAR(20),COLUMN,N,CPS_DSCI_BR
381,BV_SALES_ORDER_LINE,VIEW,DV_DP_PARENT_SOL_OFFER_TYPE_CD,VARCHAR(30),COLUMN,N,CPS_DSCI_BR
382,BV_SALES_ORDER_LINE,VIEW,INITIAL_PRODUCT_LEASE_TYPE_NAME,VARCHAR(60),COLUMN,N,CPS_DSCI_BR
383,BV_SALES_ORDER_LINE,VIEW,ENT_AGRMNT_STRAT_OFFER_DISC_PCT,"NUMBER(18,2)",COLUMN,N,CPS_DSCI_BR
384,BV_SALES_ORDER_LINE,VIEW,DV_SW_SERVICE_ACTUAL_SHIPPED_DATE,DATE,COLUMN,N,CPS_DSCI_BR
385,BV_SALES_ORDER_TV,VIEW,SALES_ORDER_KEY,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_BR
386,BV_SALES_ORDER_TV,VIEW,BK_COMPANY_CODE,VARCHAR(3),COLUMN,N,CPS_DSCI_BR
387,BV_SALES_ORDER_TV,VIEW,BK_SET_OF_BOOKS_KEY,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_BR
388,BV_SALES_ORDER_TV,VIEW,BK_SO_NUMBER_INT,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_BR
389,BV_SALES_ORDER_TV,VIEW,START_TV_DATETIME,TIMESTAMP_NTZ(0),COLUMN,N,CPS_DSCI_BR
